Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
ANTIOQUIA,PUERTO NARE,6.126539139,-74.70317722,POINT (-74.70317722 6.126539139),ECOPETROL S.A.,TECA COCORNA,AREA TECA-COCORNA,0.21,0.2,0.2,0.19,0.21,0.2,0.2,0.2,0.22,0.21,0.23,0.23
ANTIOQUIA,PUERTO NARE,6.126539139,-74.70317722,POINT (-74.70317722 6.126539139),MANSAROVAR ENERGY COLOMBIA LTD,NARE,NARE SUR,0.03,0.03,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.05,0.04
ANTIOQUIA,PUERTO NARE,6.126539139,-74.70317722,POINT (-74.70317722 6.126539139),MANSAROVAR ENERGY COLOMBIA LTD,NARE,UNDERRIVER,0.14,0.19,0.17,0.2,0.22,0.21,0.18,0.17,0.18,0.19,0.19,0.17
ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),ECOPETROL S.A.,TECA COCORNA,AREA TECA-COCORNA,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.03
ANTIOQUIA,RIO NEGRO,6.150785807,-75.41076052,POINT (-75.41076052 6.150785807),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,BORANDA,BORANDA,0,0,0,0,0,0.01,0.01,0.03,0.04,0,0,0
ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),ECOPETROL S.A.,MAGDALENA MEDIO,CASABE,0.57,0.57,0.59,0.56,0.51,0.52,0.5,0.42,0.38,0.43,0.52,0.54
ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),ECOPETROL S.A.,MAGDALENA MEDIO,CASABE SUR,0.59,0.8,0.86,0.86,0.7,0.5,0.57,0.34,0.65,0.79,0.77,0.78
ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),ECOPETROL S.A.,MAGDALENA MEDIO,PEÑAS BLANCAS,0.21,0.21,0.18,0.19,0.2,0.19,0.19,0.1,0.17,0.18,0.17,0.19
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,CHIPIRÓN,0.38,0.35,0.36,0.39,0.31,0.34,0.2,0.35,0.32,0.36,0.38,0.4
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,GALEMBO,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,MACANA,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,MATANEGRA OESTE,0,0,0,0,0,0,0,0,0,0,0,0
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,CAÑO LIMÓN,1.81,2.04,2.12,2.19,2,1.89,1.06,1.59,1.55,1.55,1.52,1.67
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,CAÑO YARUMAL,0.27,0.29,0.3,0.3,0.26,0.25,0.13,0.2,0.22,0.22,0.22,0.25
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,TONINA,0,0,0,0,0,0,0,0,0,0,0,0
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,ARAGUATO,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,BAYONERO,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,CHIPIRÓN,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0.01
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,GALEMBO,0,0,0,0,0,0,0,0,0,0,0,0.01
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,JIBA,0,0,0,0,0,0,0,0,0,0,0,0
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,JIBA UNIFICADO,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0,0,0.01
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,CANAGUEY,0.23,0.2,0.15,0.14,0.14,0.14,0.09,0.11,0.11,0.14,0.12,0.1
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,FINN,0.32,0.43,0.42,0.42,0.41,0.46,0.44,0.61,0.7,0.68,0.63,0.57
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,MORROCOY,0.01,0.02,0.01,0.02,0.02,0.02,0,0,0,0,0,0
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,REX NE,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,TERECAY,0.15,0.14,0.16,0.15,0.15,0.16,0.09,0.12,0.1,0.12,0.14,0.14
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,CAÑO LIMÓN,0.01,0.03,0.05,0.06,0.06,0.07,0.06,0.09,0.06,0.09,0.04,0.1
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,REDONDO,0.05,0.06,0.06,0.06,0.05,0.05,0.03,0.05,0.04,0.05,0.06,0.06
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,REDONDO ESTE,0,0,0,0,0,0,0,0,0,0,0,0
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,RONDÓN,CAÑO RONDÓN,0.75,0.89,0.82,0.79,0.72,0.72,0.56,0.67,0.76,0.73,0.58,0.6
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,RONDÓN,CARICARE,1.24,1.46,1.74,1.45,1.35,1.44,0.81,1.3,1.17,1.3,1.37,1.41
ARAUCA,TAME,6.390650479,-71.79178647,POINT (-71.79178647 6.390650479),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CAPACHOS,ANDINA,0.35,0.84,0.97,1.14,1.28,1.34,1.49,1.97,2.25,2.17,2.02,1.68
ARAUCA,TAME,6.390650479,-71.79178647,POINT (-71.79178647 6.390650479),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CAPACHOS,ANDINA NORTE,0,0,0,0,0,0.48,0,0,2.78,3.44,2.03,0
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,POTRILLO,0,0,0,0,0,0,0,0,0,0,0,0
ARAUCA,TAME,6.390650479,-71.79178647,POINT (-71.79178647 6.390650479),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CAPACHOS,CAPACHOS,0.92,1.19,1.13,2.03,2.36,2.15,1.79,2.37,1.25,0.2,0.33,1.97
ATLANTICO,SABANALARGA,10.62250777,-74.95510542,POINT (-74.95510542 10.62250777),LEWIS ENERGY COLOMBIA INC,SSJN-1,BULLERENGUE,14.32,14.46,14.36,14.33,14.37,15.48,19.47,16.59,14.48,21.54,21.46,24
ATLANTICO,SABANALARGA,10.62250777,-74.95510542,POINT (-74.95510542 10.62250777),LEWIS ENERGY COLOMBIA INC,SSJN-1,MERECUMBE,0,0,0,0,0,0,0,0,0,0,0,0.08
BOLIVAR,CANTAGALLO,7.239229146,-74.10014043,POINT (-74.10014043 7.239229146),ECOPETROL S.A.,MAGDALENA MEDIO,YARIGUÍ-CANTAGALLO,4.07,3.55,4,3.49,4.3,4.52,4.39,4.57,4.21,4.21,4.33,4.35
BOLIVAR,CICUCO,9.235268598,-74.68840962,POINT (-74.68840962 9.235268598),HOCOL S.A.,CICUCO BOQUETE,CICUCO,1.13,1.07,1.17,1.27,1.36,1.24,1.54,1.33,1.51,1.53,1.58,1.41
BOLIVAR,TALAIGUA NUEVO,9.269516705,-74.58695233,POINT (-74.58695233 9.269516705),HOCOL S.A.,CICUCO BOQUETE,BOQUETE,0.16,0.14,0.14,0.1,0.14,0.18,0.2,0.27,0.3,0.27,0.33,0.22
BOLIVAR,TALAIGUA NUEVO,9.269516705,-74.58695233,POINT (-74.58695233 9.269516705),HOCOL S.A.,CICUCO BOQUETE,CICUCO,0.26,0.25,0.25,0.43,0.62,0.71,1.05,1.19,0.94,0.95,0.64,0.44
BOYACA,CORRALES,5.82454582,-72.84544845,POINT (-72.84544845 5.82454582),UNION TEMPORAL OMEGA ENERGY,BUENAVISTA,BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0
BOYACA,CORRALES,5.82454582,-72.84544845,POINT (-72.84544845 5.82454582),UNION TEMPORAL OMEGA ENERGY,BUENAVISTA,CORRALES,11.3,11.64,11.63,11.37,10.96,10.11,10.13,10.26,9.81,9.46,8.11,5.49
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),ECOPETROL S.A.,PALAGUA,CAIPAL,0.42,0.46,0.49,0.48,0.49,0.47,0.47,0.44,0.41,0.41,0.4,0.43
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),ECOPETROL S.A.,PALAGUA,PALAGUA,3.09,3.08,3.11,3.27,3.3,3.19,2.95,2.99,2.96,3,3.1,3.08
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,GUAGUAQUI - TERAN,VELASQUEZ,0.4,0.45,0.42,0.47,0.45,0.45,0.45,0.4,0.44,0.38,0.41,0.4
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,ABARCO,0.13,0.13,0.12,0.12,0.12,0.13,0.11,0.12,0.12,0.13,0.11,0.11
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,GIRASOL,0.9,1.02,0.93,1.09,1.03,1.03,0.93,0.95,1.03,0.98,0.82,0.77
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,JAZMIN,1.41,1.16,1.4,1.76,2.09,1.74,1.45,1.9,1.86,1.61,1.82,1.56
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,MORICHE,0.88,0.88,0.87,0.98,1.04,0.92,0.87,0.86,0.82,0.83,0.86,0.85
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,UNDERRIVER,0.32,0.28,0.26,0.3,0.32,0.31,0.28,0.26,0.26,0.28,0.28,0.26
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),TPL COLOMBIA LTD - SUCURSAL COLOMBIA,TURPIAL,TURPIAL,0,0,0,0,0,0,0,0,0,0,0,0
BOYACA,SAN LUIS DE GACENO,4.798203543,-73.13397018,POINT (-73.13397018 4.798203543),NIKOIL ENERGY CORP,CÓNDOR,MEDINA,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01
BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),UNION TEMPORAL OMEGA ENERGY,BUENAVISTA,BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),CEPSA COLOMBIA S.A.,LLA 22,RAMIRIQUI,3.07,3.11,3.04,3.04,3.12,3.02,2.89,2.77,2.67,2.56,2.41,2.32
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),ECOPETROL S.A.,CUSIANA NORTE,CUSIANA NORTE,144.87,137.66,135.82,123.97,132.44,128.52,121.47,114.13,107.54,106.58,106.17,100.76
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),ECOPETROL S.A.,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,363.77,361.19,324.73,347.39,350.71,341.95,329.37,333.82,341.84,325.69,328.32,316.68
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),ECOPETROL S.A.,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,185.23,176.52,173.33,140.78,161.17,150.82,151.27,153.25,160.4,163.47,164.56,165.55
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),ECOPETROL S.A.,RECETOR,CUPIAGUA LIRIA,173.37,175.54,171.13,168,166.49,164.84,159.09,141.28,133.28,121.54,110.6,101.59
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 26,RUMBA,0.36,0.35,0.2,0.29,0.41,0.36,0.45,0.47,0.39,0.27,0.43,0.33
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA,0.26,0.29,0.34,0.29,0.28,0.2,0.23,0.29,0.28,0.2,0.2,0.26
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,CAMPO RICO,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,CENTAURO SUR,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),HOCOL S.A.,LA PUNTA,LA PUNTA,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),HOCOL S.A.,UPIA,SANTIAGO,0.07,0.07,0.07,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),OMNIA.ENERGY INC. SUCURSAL COLOMBIA EN REORGANIZACIÓN,LLA 27,FLAMI,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA,0.33,0.34,0.24,0.32,0.29,0.38,0.36,0.31,0.3,0.4,0.22,0.25
CASANARE,MONTERREY,4.841308642,-72.8473434,POINT (-72.8473434 4.841308642),Frontera Energy Colombia Corp Sucursal Colombia,CANAGUARO,Canaguay,0.27,0.21,0.07,0.14,0.12,0.13,0.14,0.13,0.13,0.14,0.15,0.15
CASANARE,MUNICIPIO NN CASANARE,4.841308642,-72.8473434,POINT (-72.8473434 4.841308642),EQUION ENERGÍA LIMITED,NISCOTA,HURÓN,11.08,7.2,6.52,13.91,14.76,12.84,10.49,5.69,1.04,0,0,0
CASANARE,NUNCHIA,5.529181235,-72.09251937,POINT (-72.09251937 5.529181235),PERENCO COLOMBIA LIMITED,CASANARE,TIERRA BLANCA,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.02
CASANARE,NUNCHIA,5.529181235,-72.09251937,POINT (-72.09251937 5.529181235),PERENCO COLOMBIA LIMITED,CASANARE,TOCARIA,0.11,0,0,0,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO,RANCHO HERMOSO,0.12,0.14,0.14,0.14,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.11
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,DANES,0.01,0,0,0.01,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,LABRADOR,0.08,0.08,0.08,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),COLOMBIA ENERGY DEVELOPMENT CO,ALCARAVÁN,CANACABARE,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,VIGIA SUR,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CASANARE ESTE,CURITO,0.01,0,0,0,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),INVEPETROL LIMITED COLOMBIA,CASANARE ESTE,CURITO,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,OROPENDOLA,VIREO,0.05,0.04,0.04,0.03,0.04,0.05,0.06,0.05,0.06,0.04,0.05,0.04
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,LA PUNTA,JUAPE,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.07,0.07,0.06,0.05,0.06
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,LA PUNTA,SANTO DOMINGO,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.07,0.07,0.1
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,LA PUNTA,SANTO DOMINGO NORTE,0.11,0.1,0.1,0.09,0.1,0.11,0.09,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA NORESTE,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA NORESTE,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA OESTE,0.04,0.04,0.02,0.02,0.02,0.02,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA OESTE,0,0,0,0,0,0,0.02,0.02,0.03,0.03,0.03,0.03
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA SUR,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA SUR,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,YAMU,YAMÚ,0.01,0,0,0,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,YAMÚ,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,DOROTEA,DOROTEA B,0.21,0.25,0.25,0.28,0.25,0.25,0.25,0.25,0.22,0.25,0.27,0.28
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B SUR,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA C,0,0,0.01,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),Frontera Energy Colombia Corp Sucursal Colombia,ARRENDAJO,AZOR,0,0,0,0,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),Frontera Energy Colombia Corp Sucursal Colombia,ARRENDAJO,YAGUAZO,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 40,BEGONIA,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),GEOPARK COLOMBIA S.A.S.,YAMU,CARUPANA,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,CARUPANA,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),GEOPARK COLOMBIA S.A.S.,YAMU,POTRILLO,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 16,KONA,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.09,0.13,0.18,0.17,0.11
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,PANTRO,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CASANARE ESTE,CURITO,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),INVEPETROL LIMITED COLOMBIA,CASANARE ESTE,CURITO,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 30,ADALIA,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LOS OCARROS,LAS MARACAS,0.39,0.27,0.24,0.26,0.25,0.25,0.24,0.25,0.26,0.23,0.18,0.21
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,CASANARE,CRAVO ESTE,0.4,0.39,0.39,0.36,0.04,0.35,0.37,0.36,0.36,0.36,0.34,0.35
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,COROCORA,REMACHE NORTE,0,0,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.03
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,COROCORA,REMACHE SUR,0.07,0.07,0,0.07,0.05,0.07,0.06,0.07,0.07,0.07,0.07,0.07
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,RÍO CHITAMENA,CUSIANA,37.22,42.68,46.02,39.05,46.19,41.26,39.97,33.75,32.15,34.6,34.45,34.82
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,TAURAMENA,CUSIANA,132.82,134.59,134.68,135.34,138.01,130.79,111.25,84.55,93.72,100.95,107.3,105.1
