Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,PEDERNALITO,GUAMA,0.22756,0.23484,0.20786,0.09311,0,0,0.00181,0,0,0,0,0
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,AKACIAS,CPO 9,0.75159,0.71923,0.70906,0.57475,0.09242,0,0,0,0,0.12514,0.41634,0.66216
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CHICHIMENE,CUBARRAL,3.61671,3.50295,3.40707,2.95131,2.80238,3.07214,3.48045,3.65193,3.07237,3.29659,3.71413,4.14739
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CHICHIMENE SW,CUBARRAL,0.00004,0,0,0,0,0,0,0,0.00022,0.00079,0,0
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL A,CORCEL,0,0.0917,0.09426,0.08014,0.08771,0.08222,0.08309,0.08225,0.08168,0.08169,0.08084,0.08055
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL A,CORCEL,0.07997,0,0,0,0,0,0,0,0,0,0,0
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL C,CORCEL,0,0.15247,0.14623,0.08015,0.04108,0.00408,0.00166,0,0,0,0,0
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL C,CORCEL,0.16272,0,0,0,0,0,0,0,0,0,0,0
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,ESPADARTE,CORCEL,0,0.01581,0.01535,0.00248,0,0,0,0,0,0,0,0
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,ESPADARTE,CORCEL,0.01603,0,0,0,0,0,0,0,0,0,0,0
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CANDELILLA,GUATIQUIA,0,0.09773,0.08401,0.08425,0.08386,0.0816,0.07948,0.08248,0.0883,0.08509,0.07642,0.07721
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CANDELILLA,GUATIQUIA,0.11509,0,0,0,0,0,0,0,0,0,0,0
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CEIBO,GUATIQUIA,0,1.06946,0.74668,0.77223,0.91263,0.8417,0.79994,0.85069,0.86041,0.84318,0.84085,0.85143
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CEIBO,GUATIQUIA,1.15291,0,0,0,0,0,0,0,0,0,0,0
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,COBRA,CORCEL,0,0.00619,0.00374,0.00216,0.00832,0.0052,0.00508,0.00532,0.00527,0.0044,0.00502,0.005
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,COBRA,CORCEL,0.0078,0,0,0,0,0,0,0,0,0,0,0
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,Coralillo,GUATIQUIA,0,0.00195,0.00132,0,0.01513,0.06228,0.06742,0.06803,0.06851,0.06949,0.06623,0.06629
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL E,CORCEL,0,0.02633,0.02661,0.02588,0.02701,0.02474,0.02851,0.02855,0.02832,0.02779,0.02702,0.02684
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL E,CORCEL,0.02514,0,0,0,0,0,0,0,0,0,0,0
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,INDICO,CPO 5,0.02546,0.02723,0.02935,0.02956,0.02779,0.0293,0.0261,0.0289,0.02897,0.02995,0.04479,0.0705
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,MARIPOSA,CPO 5,0.10717,0.08575,0.08305,0.08182,0.06241,0.01948,0.02113,0.02487,0.02135,0.03236,0.04522,0.05696
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,YATAY,GUATIQUIA,0,0,0,0,0,0,0,0,0.00168,0.00027,0,0
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,YATAY,GUATIQUIA,0.00152,0,0,0,0,0,0,0,0,0,0,0
META,GUAMAL,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585),ECOPETROL S.A.,CHICHIMENE,CUBARRAL,0.13015,0.13107,0.04969,0.08824,0.08859,0.0889,0.15129,0.1267,0.14042,0.17316,0.19217,0.23774
META,GUAMAL,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585),ECOPETROL S.A.,CHICHIMENE SW,CUBARRAL,0.34442,0.25702,0.16695,0.1165,0.09753,0.1137,0.16603,0.17397,0.16764,0.16107,0.13063,0.09941
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,CARACARA SUR A,CARACARA,0.25664,0.24687,0.24639,0.2503,0.23023,0.23228,0.22792,0.22383,0.22681,0.23638,0.22968,0.23557
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,CARACARA SUR B Y C,CARACARA,0.09031,0.08781,0.0893,0.0864,0.07722,0.07457,0.07847,0.07658,0.07186,0.06507,0.06811,0.07313
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,GUARROJO,GUARROJO,0.00368,0.00411,0.00387,0.00359,0.00387,0.004,0.00367,0.00342,0.00332,0.00357,0.00487,0.00504
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,OCELOTE,GUARROJO,0.34741,0.33289,0.33431,0.30578,0.31045,0.31505,0.30813,0.30451,0.29521,0.29994,0.2526,0.29963
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,PINTADO,GUARROJO,0.20337,0.21741,0.2378,0.23486,0.17849,0.17585,0.19932,0.20664,0.20868,0.20449,0.18658,0.22115
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,APIAY,0.5611,0.64288,0.81779,0.94275,0.8597,0.6164,0.70417,0.8146,0.78354,0.71994,0.78406,0.51295
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY ESTE,APIAY,0.25376,0.21911,0.22141,0.24246,0.28034,0.2568,0.24161,0.19016,0.21967,0.24314,0.22246,0.18161
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,AUSTRAL,APIAY,0.0868,0.07406,0.06996,0.02481,0.01951,0.0529,0.02936,0.05562,0.02525,0.02236,0.15445,0.1014
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,GAVAN,APIAY,0.15979,0.19104,0.28301,0.26601,0.24374,0.19257,0.20907,0.22211,0.13143,0.21069,0.18152,0.1439
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,GUATIQUIA,APIAY,1.15051,1.19129,1.28266,1.81062,1.82923,1.90139,2.09077,1.51006,1.61002,1.88107,2.38123,2.60674
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,GUAYURIBA,APIAY,0,0,0,0.0438,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,POMPEYA,APIAY,0.06405,0.05871,0.06395,0.04197,0.02484,0.00993,0.00763,0.01314,0.10185,0.08713,0.14356,0.02757
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,SAURIO,APIAY,1.14575,0.83252,0,0.01826,0.19052,0.1472,0.14907,0.14384,0.17398,0.16326,0.02152,0
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,SURIA,APIAY,4.30064,3.78255,3.74821,3.44357,2.89712,2.75128,2.53909,2.77724,3.93476,3.96777,3.76533,4.34273
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,SURIA SUR,APIAY,0.69412,0.97607,1.22504,0.89426,0.76889,0.584,0.46173,0.75241,1.4611,1.68573,1.83661,1.73375
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,TANANE,APIAY,0.19545,0.10107,0.14091,0.218,0.13172,0.17271,0.11492,0.10852,0.37772,0.34137,0.38947,0.12934
NARIÑO,IPIALES,0.497708465,-77.24047625,POINT (-77.24047625 0.497708465),ECOPETROL S.A.,SUCUMBIOS,AREA OCCIDENTAL,2.0011,1.97107,1.51939,0,0,0,0,0.00357,0,0,0.01469,0.02909
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),PETROSOUTH ENERGY CORPORATION SUCURSAL COLOMBIA,CERRITO,CERRITO,0.31223,0.31599,0.30787,0.28988,0.2906,0.27968,0.2923,0.28619,0.27139,0.22939,0.29929,0.24164
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),ECOPETROL S.A.,ORIPAYA,URIBANTE,3.07158,3.13566,3.11377,2.8551,2.91639,3.27267,3.25345,3.00074,2.96737,2.65819,3.27057,3.37458
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),Iberoamericana de Hidrocarburos CQ Exploración y Producción S.A.S.,RIO ZULIA,RIO ZULIA,0.26215,0.26314,0.25881,0.26985,0.26539,0.28087,0.27178,0.2703,0.24403,0.27701,0.271,0.27023
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),PETROSOUTH ENERGY CORPORATION SUCURSAL COLOMBIA,T-BURNS,CERRITO,0.00193,0.00242,0.00166,0.00146,0.00164,0.00154,0.00223,0.00204,0.00133,0.00269,0.00083,0
NORTE DE SANTANDER,SARDINATA,8.215080767,-72.79580961,POINT (-72.79580961 8.215080767),WATTLE PETROLEUM COMPANY S.A.S,CERRO GORDO,CARBONERA,0.44878,0.02384,0.11503,0,0,0,0,0,0.02202,0,0,0
NORTE DE SANTANDER,TIBU,8.713507237,-72.79925855,POINT (-72.79925855 8.713507237),ECOPETROL S.A.,SARDINATA,TIBU,0.18613,0.15933,0.18345,0.09571,0.15762,0.13063,0.0236,0.18948,0.17615,0.15856,0.16965,0.20049
NORTE DE SANTANDER,TIBU,8.713507237,-72.79925855,POINT (-72.79925855 8.713507237),ECOPETROL S.A.,TIBÚ,TIBU,0.71014,0.7409,1.16805,1.345,1.17576,0.52065,0.52016,1.107,1.32701,1.21274,1.21187,1.1461
NORTE DE SANTANDER,TOLEDO,7.225864961,-72.30593418,POINT (-72.30593418 7.225864961),ECOPETROL S.A.,GIBRALTAR,SIRIRI,26.40096,40.65545,33.54734,30.6504,28.93274,29.59289,29.58567,28.60436,32.90005,32.23337,37.16273,40.18261
PUTUMAYO,MOCOA,1.26070915,-76.66584349,POINT (-76.66584349 1.26070915),GRAN TIERRA ENERGY COLOMBIA LTD,MOQUETA,CHAZA,0.47971,0.44982,0.44058,0.38854,0.36565,0.2762,0.05417,0.27823,0.26359,0.28601,0.32019,0.38327
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,CARIBE,AREA OCCIDENTAL,0.32514,0.34436,0.20638,0.14733,0.12925,0.13957,0.13273,0.23415,0.37183,0.38321,0.36504,0.35994
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,CHURUYACO,AREA OCCIDENTAL,0.27309,0.35709,0.3547,0,0,0.00863,0,0,0.21556,0.523,0.52076,0.43865
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),GRAN TIERRA ENERGY COLOMBIA LTD,NANCY,NANCY-BURDINE-MAXINE,0.01629,0.0166,0.00715,0,0,0,0,0,0,0,0,0.00232
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,ORITO,ORITO,2.7895,3.03727,3.08244,3.27604,2.56114,2.44636,2.2403,2.15497,1.63266,1.88781,2.08321,2.10395
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,QURIYANA,AREA OCCIDENTAL,0,0,0,0,0,0,0,0,0,0.86223,0,0.00961
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,SAN ANTONIO,AREA OCCIDENTAL,0.16607,0.06681,0.00614,0,0,0,0,0,0,0,0,0
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,SUCIO,AREA OCCIDENTAL,0,0.00245,0.04476,0.02458,0.04095,0.0416,0.04762,0.07394,0.13477,0.15266,0.14799,0.13716
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),GRAN TIERRA ENERGY COLOMBIA LTD,COHEMBI,SURORIENTE,0,0,0,0,0,0,0,0.04388,0.44846,0.53924,0.46388,0.59866
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,COHEMBI,SURORIENTE,0.85816,0.47879,0,0,0,0,0,0,0,0,0,0
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),GRAN TIERRA ENERGY COLOMBIA LTD,CUMPLIDOR,PUT-7,0.05022,0.03445,0.00337,0,0,0,0,0.00195,0.018,0.02536,0.00998,0.00483
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),AMERISUR EXPLORACION COLOMBIA LTD,PLATANILLO,PLATANILLO,0.60939,0.60417,0.53645,0.28967,0.35861,0.3884,0.35877,0.1104,0.33895,0.35398,0.42246,0.39711
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),GRAN TIERRA ENERGY COLOMBIA LTD,QUILLACINGA,SURORIENTE,0,0,0,0,0,0,0,0,0,0.13737,0.39001,0.41264
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,QUILLACINGA,SURORIENTE,0.93514,0.53467,0,0,0,0,0,0,0,0,0,0
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,QUINDE,SURORIENTE,0.02727,0.01919,0.01494,0,0,0,0,0,0,0,0,0
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,MANSOYA,NORORIENTE,0.0023,0,0.00016,0.0021,0.003,0.003,0.003,0.00409,0.00351,0.00369,0.03759,0.00414
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,YURILLA,NORORIENTE,0.08339,0.09936,0.01617,0,0,0,0,0.08871,0.08652,0.07599,0.04824,0.06384
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,ACAE SAN MIGUEL,AREA SUR,0.38235,0.66446,0.51639,0.25089,0.24717,0.34967,0.38962,0.39195,0.41709,0.48272,0.43632,0.39134
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,LORO,AREA SUR,0.04218,0.1982,0.05028,0.03221,0.0273,0.04805,0.16806,0.17788,0.04439,0.04406,0.052,0.04962
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,HORMIGA,AREA SUR,0.007,0.007,0.00497,0,0,0,0.0009,0.00429,0.007,0.007,0.007,0.00384
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,LORO,AREA SUR,0.12024,0.06061,0.115,0.03387,0.02209,0.09719,0.05988,0.02024,0.2041,0.15477,0.17642,0.18512
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),EMERALD ENERGY PLC SUCURSAL COLOMBIA,AGAPANTO,MARANTA,0.02106,0.02026,0.00642,0,0,0,0,0.01382,0.01602,0.01566,0.01219,0.01527
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,COSTAYACO,CHAZA,1.77297,1.49254,1.4063,1.71825,1.16276,1.30786,1.06844,1.04387,0.94069,0.98593,1.02138,1.0112
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,JUANAMBU,GUAYUYACO,0.05466,0.05367,0.05525,0,0,0,0,0.01909,0.04892,0.05149,0.04984,0.04386
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MIRTO,MARANTA,0.05145,0.0472,0.02154,0,0,0,0,0.02089,0.02572,0.02202,0.03086,0.02994
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,VONU,PUT 1,0.51707,0.46412,0.46058,0.49447,0.4878,0.13405,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,INFANTAS,LA CIRA INFANTAS,1.81455,1.97497,1.92755,1.80639,1.58877,1.42162,1.11761,0.80271,0.7431,0.72935,0.81012,0.83762
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,LA CIRA,LA CIRA INFANTAS,5.8121,5.77203,6.02113,5.67261,5.38687,4.88405,4.44235,4.61565,4.83563,5.27616,5.17886,4.87106
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,LLANITO UNIFICADO,MAGDALENA MEDIO-YARIGUI-CANTAGALLO,1.61511,1.66543,1.66731,1.59446,1.49085,1.36806,1.58788,1.52051,1.65213,1.94187,1.98578,1.87128
SANTANDER,CIMITARRA,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961),COMPAÑIA OPERADORA PETROCOLOMBIA S.A.S - COPP,OPÓN,OPÓN,0.65434,0.67645,0.65034,0.65058,0.56281,0.5759,0.53972,0.48802,0.48783,0,0,0
SANTANDER,CIMITARRA,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961),HADES E&P COLOMBIA S.A.S,OPÓN,OPÓN,0,0,0,0,0,0,0,0,0,0.46067,0.44866,0.05912
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,FLAMENCOS,MAGDALENA MEDIO-YARIGUI-CANTAGALLO,0,0,0,0,0,0,0,0,0,0,0,0.00032
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,GARZAS,MAGDALENA MEDIO-YARIGUI-GARZAS,0.14612,0.08578,0.07706,0.07757,0.17346,0.16846,0.17134,0.08483,0.04,0.06216,0.11903,0.10695
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,YARIGUÍ-CANTAGALLO,MAGDALENA MEDIO-YARIGUI-CANTAGALLO,0.63905,0.53949,0.68235,0.70004,0.7797,0.7427,0.9747,0.94682,1.22397,1.19568,1.00922,0.91268
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),ECOPETROL S.A.,BONANZA,PROVINCIA P NORTE,2.91383,2.705,2.68227,2.54405,2.67731,2.61156,2.71481,2.607,2.55167,2.42129,2.51441,2.46413
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,BORANDA,BORANDA,0.06979,0.07355,0.07672,0.07486,0,0,0.00972,0.05843,0.05971,0.05956,0.06008,0.06248
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),GRAN TIERRA ENERGY COLOMBIA LTD,COLÓN,LA PALOMA,0.00537,0.00555,0.00268,0,0,0,0,0,0,0.00663,0.00544,0.00629
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),GRAN TIERRA ENERGY COLOMBIA LTD,JUGLAR,LA PALOMA,0.01424,0.01363,0.00676,0,0,0,0,0,0.01962,0.02738,0.03054,0.03127
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,AGUAS CLARAS,CARARE LAS MONAS,0,0,0,0,0,0,0,0,0.0009,0,0,0
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,AULLADOR,PLAYON,0.06486,0.07074,0.06798,0.0678,0.06788,0.0665,0.067,0.06484,0.06423,0.05767,0.06329,0.06401
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CORAZÓN,CARARE LAS MONAS,0.04784,0.04599,0.04561,0.04845,0.04857,0.05168,0.05133,0.05909,0.06593,0.06181,0.06089,0.0596
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CORAZÓN WEST,CARARE LAS MONAS,0.62016,0.6197,0.61866,0.61652,0.61582,0.61275,0.60927,0.78546,1.3148,0.86214,1.21911,1.08798
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,CRISTALINA,MAGDALENA MEDIO-CRISTALINA,0,0,0,0,0,0,0,0,0,0,0.00927,0.04177
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,PAYOA,CARARE LAS MONAS,7.27545,7.37361,6.91543,7.6162,8.08038,7.81407,8.24182,8.07386,7.57682,7.8082,8.1773,8.11617
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,PAYOA WEST,CARARE LAS MONAS,0.00175,0.00181,0.00013,0,0,0,0,0,0.0006,0.0007,0,0
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,PROVINCIA,PROVINCIA P SUR,9.9477,9.46393,11.1683,10.21974,10.99153,9.77804,10.17238,9.40647,9.76058,8.57628,8.89316,7.62261
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,SALINA,CARARE LAS MONAS,1.87777,1.93584,1.79314,1.7457,1.7051,1.64277,1.58298,1.54412,1.5039,1.62651,1.42072,1.44336
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,LISAMA,LISAMA NUTRIA,0,0,0,0,0,0,0,0,0,1.86338,1.97314,1.96838
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,LISAMA,LISAMA NUTRIA,2.00869,2.06353,1.87692,1.74619,1.80769,1.84659,1.79171,1.76793,1.80423,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,NUTRIA,LISAMA NUTRIA,0,0,0,0,0,0,0,0,0,2.87415,3.07058,3.06373
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,NUTRIA,LISAMA NUTRIA,3.0932,3.07435,3.2887,3.12944,3.02623,2.98991,2.86668,2.83556,2.83704,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,TESORO,LISAMA NUTRIA,0,0,0,0,0,0,0,0,0,0.73619,0.8041,0.78026
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,TESORO,LISAMA NUTRIA,0.766,0.73267,0.95473,0.94833,0.87971,0.80857,0.75401,0.75015,0.76061,0,0,0
SANTANDER,SIMACOTA,6.494231551,-73.45910992,POINT (-73.45910992 6.494231551),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,AGUAS BLANCAS,AGUAS BLANCAS,0.18883,0.19747,0.24508,1.25566,0,0,0.24801,0.64088,1.02877,1.05889,1.45028,1.80062
SUCRE,CAIMITO,8.792311599,-75.13191063,POINT (-75.13191063 8.792311599),CNE OIL & GAS S A S,Pandereta,VIM 5,41.34697,40.27074,34.45733,17.03038,27.18294,26.74532,21.22703,14.44168,0,0.21151,0,0
SUCRE,LA UNION,8.811997799,-75.28322212,POINT (-75.28322212 8.811997799),CNE OIL & GAS S A S,CLARINETE,VIM 5,58.1188,60.81694,48.53157,24.88879,39.87117,36.50209,34.98419,35.64053,47.81218,49.72333,46.07396,53.51852
SUCRE,LOS PALMITOS,9.422380117,-75.21302191,POINT (-75.21302191 9.422380117),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE,LA CRECIENTE,0.00555,0.01,0.004,0.0017,0.00668,0.0021,0.00352,0.00077,0.0068,0.00284,0.00363,0.00861
